wins,wins_by_sub,losses,losses_by_sub,opponent_wins,opponent_wins_by_sub,opponent_losses,opponent_losses_by_sub,wins_vs_opponent,wins_vs_opponent_by_sub,losses_vs_opponent,losses_vs_opponent_by_sub,result
70,10,21,5,25,9,21,6,1,0,0,0,4
45,24,27,15,59,25,34,8,0,0,1,1,2
45,24,27,15,85,54,31,9,0,0,3,3,2
45,24,27,15,85,54,31,9,0,0,3,3,2
45,24,27,15,88,38,31,3,0,0,3,2,2
45,24,27,15,146,49,47,18,0,0,1,0,3
45,24,27,15,112,55,50,8,0,0,1,1,2
45,24,27,15,85,54,31,9,0,0,3,3,2
45,24,27,15,94,60,25,10,0,0,3,2,3
45,24,27,15,94,60,25,10,0,0,3,2,2
45,24,27,15,146,44,62,22,0,0,2,1,2
45,24,27,15,88,38,31,3,0,0,3,2,2
45,24,27,15,101,23,43,11,0,0,1,0,3
45,24,27,15,70,49,18,8,0,0,1,1,2
45,24,27,15,41,27,21,9,0,0,1,1,2
45,24,27,15,50,22,19,4,0,0,1,1,2
45,24,27,15,88,38,31,3,0,0,3,2,3
45,24,27,15,94,60,25,10,0,0,3,2,2
45,24,27,15,67,19,46,15,1,1,1,0,3
45,24,27,15,88,38,31,3,0,0,3,2,4
45,24,27,15,179,85,39,11,0,0,1,0,3
45,24,27,15,33,7,17,2,0,0,1,0,3
45,24,27,15,90,63,14,11,0,0,1,1,2
45,24,27,15,17,6,11,3,0,0,1,0,3
45,24,27,15,146,44,62,22,0,0,2,1,3
45,24,27,15,23,6,11,0,1,0,0,0,1
45,24,27,15,67,19,46,15,1,1,1,0,0
45,24,27,15,42,18,23,2,1,0,0,0,1
45,24,27,15,13,7,11,3,1,0,0,0,1
109,48,55,17,57,48,26,3,1,0,1,1,2
109,48,55,17,31,8,11,0,0,0,2,0,3
109,48,55,17,26,5,13,5,0,0,3,1,3
109,48,55,17,65,41,11,1,0,0,1,0,3
109,48,55,17,57,26,24,8,0,0,1,1,2
109,48,55,17,26,5,13,5,0,0,3,1,3
109,48,55,17,19,3,12,4,0,0,1,1,2
109,48,55,17,118,63,21,2,0,0,2,1,2
109,48,55,17,115,39,71,10,0,0,2,0,3
109,48,55,17,115,39,71,10,0,0,2,0,3
109,48,55,17,26,5,13,5,0,0,3,1,2
109,48,55,17,42,22,8,1,0,0,1,1,2
109,48,55,17,166,47,52,4,1,0,2,0,3
109,48,55,17,50,18,31,6,0,0,2,0,3
109,48,55,17,25,15,15,1,0,0,1,0,3
109,48,55,17,199,71,22,1,0,0,4,1,2
109,48,55,17,199,71,22,1,0,0,4,1,3
109,48,55,17,216,112,24,0,0,0,3,0,3
109,48,55,17,199,71,22,1,0,0,4,1,3
109,48,55,17,46,18,27,7,0,0,1,1,2
109,48,55,17,93,59,7,0,0,0,1,1,2
109,48,55,17,118,63,21,2,0,0,2,1,3
109,48,55,17,166,47,52,4,1,0,2,0,3
109,48,55,17,216,112,24,0,0,0,3,0,3
109,48,55,17,25,21,3,1,0,0,1,0,3
109,48,55,17,15,10,5,1,0,0,1,0,3
109,48,55,17,31,8,11,0,0,0,2,0,3
109,48,55,17,77,44,25,0,1,0,3,1,3
109,48,55,17,19,7,8,2,0,0,1,0,3
109,48,55,17,78,42,36,8,2,0,1,0,3
109,48,55,17,68,17,30,4,0,0,1,1,2
109,48,55,17,77,44,25,0,1,0,3,1,2
109,48,55,17,46,23,11,1,0,0,1,1,2
109,48,55,17,216,112,24,0,0,0,3,0,3
109,48,55,17,48,24,17,2,0,0,1,0,3
109,48,55,17,111,29,55,9,1,0,1,0,3
109,48,55,17,40,18,8,2,0,0,1,1,2
109,48,55,17,42,16,18,0,0,0,1,0,3
109,48,55,17,50,18,31,6,0,0,2,0,3
109,48,55,17,199,71,22,1,0,0,4,1,3
109,48,55,17,77,44,25,0,1,0,3,1,3
109,48,55,17,54,13,30,4,0,0,1,0,3
109,48,55,17,15,7,8,1,0,0,1,0,3
109,48,55,17,57,48,26,3,1,0,1,1,1
109,48,55,17,22,1,18,3,1,0,0,0,1
109,48,55,17,166,47,52,4,1,0,2,0,1
109,48,55,17,26,9,30,12,1,0,0,0,1
109,48,55,17,52,29,20,6,2,1,0,0,1
109,48,55,17,29,12,12,1,1,0,0,0,1
109,48,55,17,18,4,16,11,1,0,0,0,1
109,48,55,17,50,10,27,5,2,1,0,0,1
109,48,55,17,50,10,27,5,2,1,0,0,0
109,48,55,17,78,42,36,8,2,0,1,0,1
109,48,55,17,10,7,4,1,1,0,0,0,1
109,48,55,17,38,18,35,14,1,0,0,0,1
109,48,55,17,78,42,36,8,2,0,1,0,1
109,48,55,17,40,12,16,4,1,0,0,0,1
109,48,55,17,77,44,25,0,1,0,3,1,1
109,48,55,17,111,29,55,9,1,0,1,0,1
109,48,55,17,12,10,10,3,1,0,0,0,1
109,48,55,17,29,15,20,2,1,0,0,0,1
109,48,55,17,28,6,14,7,1,1,0,0,0
109,48,55,17,52,29,20,6,2,1,0,0,0
16,8,8,2,40,12,13,4,0,0,1,1,2
16,8,8,2,93,59,7,0,0,0,1,0,3
16,8,8,2,68,17,30,4,0,0,2,1,3
16,8,8,2,68,17,30,4,0,0,2,1,2
16,8,8,2,27,10,6,2,0,0,1,0,3
16,8,8,2,26,5,13,5,0,0,1,0,3
16,8,8,2,34,23,17,1,1,0,0,0,1
34,10,6,2,8,0,2,0,0,0,1,0,3
34,10,6,2,32,3,10,1,0,0,2,0,3
34,10,6,2,17,8,5,0,0,0,1,1,2
34,10,6,2,32,3,10,1,0,0,2,0,3
34,10,6,2,2,2,1,0,0,0,1,1,2
34,10,6,2,28,19,13,2,5,1,0,0,1
34,10,6,2,28,19,13,2,5,1,0,0,1
34,10,6,2,20,7,9,4,1,0,0,0,1
34,10,6,2,18,9,9,3,1,0,0,0,1
34,10,6,2,40,12,13,4,1,0,0,0,1
34,10,6,2,28,19,13,2,5,1,0,0,0
34,10,6,2,57,48,26,3,2,0,0,0,1
34,10,6,2,28,19,13,2,5,1,0,0,1
34,10,6,2,27,10,6,2,1,0,0,0,1
34,10,6,2,57,48,26,3,2,0,0,0,1
34,10,6,2,28,19,13,2,5,1,0,0,1
34,10,6,2,2,2,1,0,0,0,1,1,4
62,37,21,3,88,38,31,3,0,0,1,0,3
62,37,21,3,71,19,10,2,0,0,2,0,3
62,37,21,3,149,60,33,4,1,0,4,1,3
62,37,21,3,149,60,33,4,1,0,4,1,3
62,37,21,3,65,14,12,2,0,0,1,0,3
62,37,21,3,101,23,43,11,0,0,1,0,3
62,37,21,3,243,135,49,22,0,0,1,1,2
62,37,21,3,146,44,62,22,0,0,1,0,3
62,37,21,3,87,28,12,4,0,0,2,0,3
62,37,21,3,149,60,33,4,1,0,4,1,3
62,37,21,3,86,32,21,4,1,0,1,0,3
62,37,21,3,112,37,16,7,0,0,1,0,3
62,37,21,3,63,16,29,7,0,0,1,0,3
62,37,21,3,71,19,10,2,0,0,2,0,3
62,37,21,3,253,52,35,9,0,0,1,0,3
62,37,21,3,43,34,11,0,0,0,1,0,3
62,37,21,3,156,83,61,6,2,0,1,0,3
62,37,21,3,101,31,52,20,0,0,1,1,2
62,37,21,3,87,28,12,4,0,0,2,0,3
62,37,21,3,149,60,33,4,1,0,4,1,2
62,37,21,3,25,11,5,2,0,0,1,0,3
62,37,21,3,59,37,21,5,1,0,0,0,1
62,37,21,3,156,83,61,6,2,0,1,0,1
62,37,21,3,156,83,61,6,2,0,1,0,1
62,37,21,3,94,60,25,10,2,2,0,0,0
62,37,21,3,55,21,20,3,3,1,0,0,0
62,37,21,3,76,48,31,7,1,0,0,0,1
62,37,21,3,55,21,20,3,3,1,0,0,1
62,37,21,3,12,1,7,2,1,0,0,0,1
62,37,21,3,86,32,21,4,1,0,1,0,1
62,37,21,3,23,10,14,5,1,1,0,0,0
62,37,21,3,149,60,33,4,1,0,4,1,1
62,37,21,3,26,19,10,2,1,0,0,0,1
62,37,21,3,128,41,47,11,1,0,0,0,1
62,37,21,3,94,60,25,10,2,2,0,0,0
62,37,21,3,34,17,17,6,1,1,0,0,0
62,37,21,3,17,8,16,4,1,0,0,0,1
62,37,21,3,55,21,20,3,3,1,0,0,1
62,37,21,3,63,20,31,19,1,0,0,0,1
62,37,21,3,30,2,25,7,1,0,0,0,1
62,37,21,3,41,27,21,9,1,1,0,0,0
62,37,21,3,66,9,40,17,1,1,0,0,0
62,37,21,3,21,10,5,3,1,0,0,0,1
62,37,21,3,15,4,13,3,1,1,0,0,0
62,37,21,3,179,85,39,11,1,0,0,0,1
62,37,21,3,14,5,7,3,2,2,0,0,0
62,37,21,3,14,5,7,3,2,2,0,0,0
62,37,21,3,23,6,11,0,1,0,0,0,1
62,37,21,3,24,13,11,3,1,1,0,0,0
118,63,21,2,57,48,26,3,1,0,1,0,3
118,63,21,2,95,45,45,7,1,0,1,0,3
118,63,21,2,93,59,7,0,4,0,10,2,3
118,63,21,2,112,55,50,8,0,0,1,0,3
118,63,21,2,93,59,7,0,4,0,10,2,3
118,63,21,2,93,59,7,0,4,0,10,2,3
118,63,21,2,93,59,7,0,4,0,10,2,3
118,63,21,2,56,10,26,2,0,0,1,0,3
118,63,21,2,97,63,11,1,0,0,1,1,2
118,63,21,2,68,17,30,4,4,1,3,0,3
118,63,21,2,93,59,7,0,4,0,10,2,2
118,63,21,2,93,59,7,0,4,0,10,2,2
118,63,21,2,93,59,7,0,4,0,10,2,3
118,63,21,2,93,59,7,0,4,0,10,2,3
118,63,21,2,68,17,30,4,4,1,3,0,3
118,63,21,2,68,17,30,4,4,1,3,0,3
118,63,21,2,93,59,7,0,4,0,10,2,3
118,63,21,2,93,59,7,0,4,0,10,2,3
118,63,21,2,75,15,24,8,1,0,1,0,3
118,63,21,2,50,10,27,5,5,2,0,0,0
118,63,21,2,32,3,10,1,1,0,0,0,1
118,63,21,2,57,26,24,8,4,3,0,0,1
118,63,21,2,68,17,30,4,4,1,3,0,0
118,63,21,2,50,10,27,5,5,2,0,0,1
118,63,21,2,57,26,24,8,4,3,0,0,0
118,63,21,2,50,10,27,5,5,2,0,0,0
118,63,21,2,34,23,17,1,2,0,0,0,1
118,63,21,2,93,59,7,0,4,0,10,2,1
118,63,21,2,42,22,8,1,1,1,0,0,0
118,63,21,2,93,59,7,0,4,0,10,2,1
118,63,21,2,57,26,24,8,4,3,0,0,0
118,63,21,2,95,45,45,7,1,0,1,0,1
118,63,21,2,18,7,7,4,1,1,0,0,0
118,63,21,2,93,59,7,0,4,0,10,2,1
118,63,21,2,50,10,27,5,5,2,0,0,1
118,63,21,2,57,26,24,8,4,3,0,0,0
118,63,21,2,128,41,47,11,1,0,0,0,1
118,63,21,2,57,48,26,3,1,0,1,0,1
118,63,21,2,34,23,17,1,2,0,0,0,1
118,63,21,2,26,5,13,5,3,0,0,0,1
118,63,21,2,63,25,31,4,2,1,0,0,0
118,63,21,2,26,5,13,5,3,0,0,0,1
118,63,21,2,136,37,42,10,3,1,0,0,0
118,63,21,2,68,17,30,4,4,1,3,0,1
118,63,21,2,109,48,55,17,2,1,0,0,0
118,63,21,2,68,17,30,4,4,1,3,0,1
118,63,21,2,75,15,24,8,1,0,1,0,1
118,63,21,2,26,5,13,5,3,0,0,0,1
118,63,21,2,93,59,7,0,4,0,10,2,1
118,63,21,2,128,67,47,3,1,0,0,0,1
118,63,21,2,136,37,42,10,3,1,0,0,1
118,63,21,2,166,47,52,4,2,0,0,0,1
118,63,21,2,68,17,30,4,4,1,3,0,1
118,63,21,2,50,10,27,5,5,2,0,0,1
118,63,21,2,109,48,55,17,2,1,0,0,1
118,63,21,2,47,46,29,9,1,1,0,0,0
118,63,21,2,78,42,36,8,1,1,0,0,0
118,63,21,2,166,47,52,4,2,0,0,0,1
118,63,21,2,27,23,22,8,1,0,0,0,1
118,63,21,2,26,9,30,12,1,1,0,0,0
118,63,21,2,136,37,42,10,3,1,0,0,1
118,63,21,2,54,13,30,4,1,0,0,0,1
118,63,21,2,25,15,15,1,1,0,0,0,1
118,63,21,2,75,41,24,3,1,0,0,0,1
118,63,21,2,46,23,11,1,1,0,0,0,1
118,63,21,2,63,25,31,4,2,1,0,0,1
118,63,21,2,199,71,22,1,1,0,0,0,1
118,63,21,2,115,39,71,10,1,0,0,0,1
57,36,16,4,79,27,36,7,0,0,1,0,3
57,36,16,4,76,35,26,3,0,0,1,1,2
57,36,16,4,136,37,42,10,0,0,1,0,3
57,36,16,4,68,17,30,4,0,0,1,1,2
57,36,16,4,37,11,24,8,0,0,1,0,3
57,36,16,4,59,26,21,3,0,0,1,0,3
57,36,16,4,36,23,17,6,0,0,1,0,3
57,36,16,4,86,41,28,3,0,0,1,0,3
57,36,16,4,50,18,31,6,1,0,0,0,1
57,36,16,4,59,25,34,8,1,0,0,0,1
57,36,16,4,166,47,52,4,1,0,0,0,1
4,4,4,0,61,20,49,7,0,0,1,0,3
4,4,4,0,157,73,27,4,0,0,1,0,3
4,4,4,0,69,48,25,4,0,0,0,0,4
4,4,4,0,43,36,14,3,0,0,1,0,3
4,4,4,0,80,64,5,1,0,0,1,0,3
4,4,4,0,95,45,45,7,1,1,0,0,0
47,27,6,1,70,10,21,5,1,0,1,0,3
47,27,6,1,76,62,7,0,2,0,2,1,3
47,27,6,1,76,62,7,0,2,0,2,1,2
47,27,6,1,24,7,11,1,1,0,1,0,3
47,27,6,1,160,78,42,6,0,0,1,0,3
47,27,6,1,59,37,21,5,3,1,1,0,3
47,27,6,1,34,19,10,1,2,0,0,0,1
47,27,6,1,13,7,8,1,1,0,0,0,1
47,27,6,1,59,37,21,5,3,1,1,0,0
47,27,6,1,37,12,12,2,1,0,0,0,1
47,27,6,1,86,56,17,6,2,1,0,0,1
47,27,6,1,76,62,7,0,2,0,2,1,1
47,27,6,1,32,12,13,3,1,0,0,0,1
47,27,6,1,34,19,10,1,2,0,0,0,1
47,27,6,1,24,7,11,1,1,0,1,0,1
47,27,6,1,86,56,17,6,2,1,0,0,0
47,27,6,1,70,10,21,5,1,0,1,0,1
47,27,6,1,40,16,41,10,1,1,0,0,0
47,27,6,1,59,37,21,5,3,1,1,0,1
47,27,6,1,59,37,21,5,3,1,1,0,1
47,27,6,1,76,62,7,0,2,0,2,1,1
23,7,18,5,107,55,60,2,0,0,1,0,3
23,7,18,5,160,71,46,7,0,0,1,0,3
23,7,18,5,135,52,61,16,0,0,1,0,3
23,7,18,5,115,32,33,10,0,0,1,0,3
23,7,18,5,31,9,20,8,0,0,1,0,3
23,7,18,5,89,37,41,10,0,0,1,1,2
23,7,18,5,30,7,15,8,0,0,1,0,3
23,7,18,5,243,135,49,22,0,0,1,1,2
23,7,18,5,57,20,21,6,0,0,1,0,3
23,7,18,5,75,33,26,4,0,0,1,1,2
23,7,18,5,48,10,33,4,0,0,1,0,3
23,7,18,5,58,29,31,14,1,1,2,1,2
23,7,18,5,55,21,20,3,0,0,1,1,2
23,7,18,5,67,19,46,15,1,0,1,0,3
23,7,18,5,58,29,31,14,1,1,2,1,3
23,7,18,5,80,14,22,2,1,0,0,0,1
23,7,18,5,58,29,31,14,1,1,2,1,0
23,7,18,5,47,28,23,5,1,0,0,0,1
23,7,18,5,83,18,39,15,1,1,0,0,0
23,7,18,5,65,43,53,21,1,0,0,0,1
23,7,18,5,40,28,25,10,1,0,0,0,1
23,7,18,5,67,19,46,15,1,0,1,0,1
23,7,18,5,16,9,11,4,1,0,0,0,1
22,11,7,1,87,28,12,4,0,0,1,0,3
22,11,7,1,101,23,43,11,0,0,1,0,3
22,11,7,1,34,17,17,6,0,0,1,0,3
22,11,7,1,51,31,12,1,0,0,1,0,3
22,11,7,1,25,11,5,2,0,0,1,0,3
22,11,7,1,70,49,18,8,0,0,1,1,2
22,11,7,1,29,15,20,2,1,1,0,0,0
22,11,7,1,33,16,18,6,1,0,0,0,1
22,11,7,1,14,3,7,2,1,1,0,0,0
22,11,7,1,11,7,2,0,1,0,0,0,1
22,11,7,1,34,8,22,7,1,0,0,0,1
22,11,7,1,94,60,25,10,1,1,0,0,0
22,11,7,1,13,8,10,2,1,1,0,0,0
22,11,7,1,112,55,50,8,1,0,0,0,1
22,11,7,1,17,5,37,8,1,1,0,0,0
22,11,7,1,11,1,9,1,1,1,0,0,0
106,61,40,8,24,7,11,1,1,1,2,0,3
106,61,40,8,24,7,11,1,1,1,2,0,3
106,61,40,8,61,20,49,7,4,0,3,2,3
106,61,40,8,61,20,49,7,4,0,3,2,2
106,61,40,8,76,62,7,0,0,0,2,2,2
106,61,40,8,70,10,21,5,1,0,2,0,3
106,61,40,8,56,18,22,10,0,0,1,0,3
106,61,40,8,70,10,21,5,1,0,2,0,3
106,61,40,8,76,62,7,0,0,0,2,2,2
106,61,40,8,61,20,49,7,4,0,3,2,2
106,61,40,8,17,5,37,8,0,0,1,0,3
106,61,40,8,23,8,11,2,0,0,1,0,3
106,61,40,8,160,78,42,6,2,0,2,0,3
106,61,40,8,11,5,15,3,1,1,1,0,3
106,61,40,8,18,8,8,3,0,0,2,0,3
106,61,40,8,18,8,8,3,0,0,2,0,3
106,61,40,8,41,5,12,5,0,0,1,0,3
106,61,40,8,30,7,15,8,3,1,1,0,3
106,61,40,8,157,73,27,4,1,0,3,1,2
106,61,40,8,157,73,27,4,1,0,3,1,3
106,61,40,8,77,21,21,4,0,0,2,0,3
106,61,40,8,59,26,21,3,0,0,1,0,3
106,61,40,8,157,73,27,4,1,0,3,1,3
106,61,40,8,253,52,35,9,0,0,2,0,3
106,61,40,8,128,41,47,11,0,0,1,1,2
106,61,40,8,253,52,35,9,0,0,2,0,3
106,61,40,8,243,135,49,22,0,0,1,0,3
106,61,40,8,77,21,21,4,0,0,2,0,3
106,61,40,8,160,78,42,6,2,0,2,0,3
106,61,40,8,112,37,16,7,0,0,1,0,3
106,61,40,8,83,18,39,15,2,2,1,0,3
106,61,40,8,80,64,5,1,0,0,1,1,2
106,61,40,8,149,60,33,4,1,0,1,0,3
106,61,40,8,77,22,31,10,0,0,1,0,3
106,61,40,8,24,7,11,1,1,1,2,0,0
106,61,40,8,61,20,49,7,4,0,3,2,1
106,61,40,8,95,45,45,7,3,0,0,0,1
106,61,40,8,61,20,49,7,4,0,3,2,1
106,61,40,8,70,10,21,5,1,0,2,0,1
106,61,40,8,160,78,42,6,2,0,2,0,1
106,61,40,8,120,47,39,13,1,0,0,0,1
106,61,40,8,50,33,29,7,1,1,0,0,0
106,61,40,8,61,20,49,7,4,0,3,2,1
106,61,40,8,107,55,60,2,3,0,0,0,1
106,61,40,8,30,7,15,8,3,1,1,0,0
106,61,40,8,95,49,26,10,1,1,0,0,0
106,61,40,8,160,78,42,6,2,0,2,0,1
106,61,40,8,61,20,49,7,4,0,3,2,1
106,61,40,8,40,16,41,10,1,0,0,0,1
106,61,40,8,95,45,45,7,3,0,0,0,1
106,61,40,8,48,10,33,4,2,2,0,0,0
106,61,40,8,112,55,50,8,1,1,0,0,0
106,61,40,8,157,73,27,4,1,0,3,1,1
106,61,40,8,74,39,41,20,2,2,0,0,0
106,61,40,8,156,83,61,6,1,0,0,0,1
106,61,40,8,30,7,15,8,3,1,1,0,1
106,61,40,8,58,12,26,8,1,0,0,0,1
106,61,40,8,182,113,34,3,1,0,0,0,1
106,61,40,8,95,45,45,7,3,0,0,0,1
106,61,40,8,11,5,15,3,1,1,1,0,0
106,61,40,8,30,7,15,8,3,1,1,0,1
106,61,40,8,110,76,34,17,2,2,0,0,0
106,61,40,8,48,10,33,4,2,2,0,0,0
106,61,40,8,83,18,39,15,2,2,1,0,0
106,61,40,8,146,44,62,22,1,1,0,0,0
106,61,40,8,58,29,31,14,1,1,0,0,0
106,61,40,8,107,55,60,2,3,0,0,0,1
106,61,40,8,107,55,60,2,3,0,0,0,1
106,61,40,8,83,18,39,15,2,2,1,0,0
106,61,40,8,74,39,41,20,2,2,0,0,0
106,61,40,8,81,13,42,6,1,0,0,0,1
106,61,40,8,110,76,34,17,2,2,0,0,0
106,61,40,8,149,60,33,4,1,0,1,0,1
106,61,40,8,28,10,16,6,1,1,0,0,0
106,61,40,8,72,41,46,19,1,1,0,0,0
106,61,40,8,29,15,14,2,1,1,0,0,0
106,61,40,8,11,2,9,2,1,0,0,0,1
4,3,0,0,76,62,7,0,1,1,0,0,0
19,7,8,2,136,37,42,10,0,0,1,1,2
19,7,8,2,46,18,27,7,1,0,1,0,3
19,7,8,2,128,41,47,11,0,0,1,0,3
19,7,8,2,26,8,5,1,0,0,1,0,3
19,7,8,2,72,41,46,19,0,0,1,0,3
19,7,8,2,109,48,55,17,1,0,0,0,1
19,7,8,2,46,18,27,7,1,0,1,0,1
76,62,7,0,48,24,18,6,0,0,1,0,3
76,62,7,0,47,27,6,1,2,1,2,0,3
76,62,7,0,47,27,6,1,2,1,2,0,3
76,62,7,0,160,78,42,6,5,3,3,0,3
76,62,7,0,160,78,42,6,5,3,3,0,3
76,62,7,0,160,78,42,6,5,3,3,0,3
76,62,7,0,138,72,14,4,1,1,0,0,4
76,62,7,0,24,7,11,1,1,0,0,0,1
76,62,7,0,17,8,5,0,1,0,0,0,1
76,62,7,0,7,0,8,3,1,0,0,0,1
76,62,7,0,160,78,42,6,5,3,3,0,1
76,62,7,0,13,10,11,2,1,0,0,0,1
76,62,7,0,25,9,21,6,4,4,0,0,0
76,62,7,0,86,56,17,6,2,1,0,0,1
76,62,7,0,37,12,12,2,1,1,0,0,0
76,62,7,0,120,47,39,13,1,1,0,0,0
76,62,7,0,47,27,6,1,2,1,2,0,1
76,62,7,0,40,16,41,10,2,1,0,0,0
76,62,7,0,160,78,42,6,5,3,3,0,0
76,62,7,0,32,12,13,3,1,1,0,0,0
76,62,7,0,160,78,42,6,5,3,3,0,0
76,62,7,0,47,27,6,1,2,1,2,0,0
76,62,7,0,34,19,10,1,2,1,0,0,0
76,62,7,0,160,78,42,6,5,3,3,0,1
76,62,7,0,70,10,21,5,1,1,0,0,0
76,62,7,0,36,21,22,2,1,1,0,0,0
76,62,7,0,95,45,45,7,2,2,0,0,0
76,62,7,0,160,78,42,6,5,3,3,0,0
76,62,7,0,25,9,21,6,4,4,0,0,0
76,62,7,0,53,25,38,12,4,4,0,0,0
76,62,7,0,86,56,17,6,2,1,0,0,0
76,62,7,0,25,9,21,6,4,4,0,0,0
76,62,7,0,53,25,38,12,4,4,0,0,0
76,62,7,0,34,19,10,1,2,1,0,0,1
76,62,7,0,106,61,40,8,2,2,0,0,0
76,62,7,0,53,25,38,12,4,4,0,0,0
76,62,7,0,40,16,41,10,2,1,0,0,1
76,62,7,0,20,4,13,6,1,1,0,0,0
76,62,7,0,157,73,27,4,1,0,0,0,1
76,62,7,0,95,49,26,10,1,1,0,0,0
76,62,7,0,12,7,7,4,2,1,0,0,0
76,62,7,0,95,45,45,7,2,2,0,0,0
76,62,7,0,128,41,47,11,1,1,0,0,0
76,62,7,0,106,61,40,8,2,2,0,0,0
76,62,7,0,12,7,7,4,2,1,0,0,1
76,62,7,0,61,20,49,7,1,1,0,0,0
76,62,7,0,53,25,38,12,4,4,0,0,0
76,62,7,0,25,9,21,6,4,4,0,0,0
76,62,7,0,138,72,14,4,1,1,0,0,0
9,5,2,0,32,3,10,1,0,0,1,0,3
9,5,2,0,18,9,9,3,0,0,1,0,3
25,9,21,6,14,2,1,0,0,0,1,0,3
25,9,21,6,13,7,8,1,0,0,1,0,3
25,9,21,6,34,19,10,1,1,0,1,0,3
25,9,21,6,32,7,5,1,0,0,1,0,3
25,9,21,6,70,10,21,5,0,0,1,0,3
25,9,21,6,76,62,7,0,0,0,4,4,2
25,9,21,6,160,78,42,6,0,0,1,1,2
25,9,21,6,76,62,7,0,0,0,4,4,2
25,9,21,6,120,47,39,13,0,0,1,0,3
25,9,21,6,76,62,7,0,0,0,4,4,2
25,9,21,6,95,49,26,10,0,0,1,0,3
25,9,21,6,67,23,21,2,0,0,1,0,3
25,9,21,6,70,10,21,5,0,0,1,0,4
25,9,21,6,56,7,40,6,0,0,1,0,3
25,9,21,6,76,62,7,0,0,0,4,4,2
25,9,21,6,17,8,5,0,1,0,0,0,1
25,9,21,6,21,8,8,1,2,1,0,0,0
25,9,21,6,19,12,7,2,1,1,0,0,0
25,9,21,6,34,19,10,1,1,0,1,0,1
25,9,21,6,21,8,8,1,2,1,0,0,1
17,5,37,8,53,25,38,12,0,0,1,1,2
17,5,37,8,68,17,30,4,0,0,1,0,3
17,5,37,8,107,55,60,2,0,0,3,3,2
17,5,37,8,107,55,60,2,0,0,3,3,2
17,5,37,8,253,52,35,9,0,0,1,0,3
17,5,37,8,86,35,16,1,0,0,2,0,3
17,5,37,8,40,28,25,10,0,0,1,0,3
17,5,37,8,61,37,15,2,0,0,2,0,3
17,5,37,8,107,55,60,2,0,0,3,3,2
17,5,37,8,87,27,25,5,0,0,1,0,3
17,5,37,8,61,37,15,2,0,0,2,0,3
17,5,37,8,243,135,49,22,0,0,1,1,2
17,5,37,8,39,23,12,2,0,0,1,0,3
17,5,37,8,41,15,19,4,0,0,1,0,3
17,5,37,8,112,55,50,8,0,0,1,0,3
17,5,37,8,101,31,52,20,0,0,2,0,3
17,5,37,8,79,27,36,7,0,0,1,0,3
17,5,37,8,101,31,52,20,0,0,2,0,3
17,5,37,8,86,35,16,1,0,0,2,0,3
17,5,37,8,75,15,24,8,0,0,1,0,3
17,5,37,8,45,12,34,10,0,0,1,0,3
17,5,37,8,46,18,27,7,1,0,1,0,3
17,5,37,8,51,28,23,4,0,0,1,1,2
17,5,37,8,88,38,31,3,0,0,1,0,3
17,5,37,8,23,6,11,0,0,0,1,0,3
17,5,37,8,14,3,7,2,0,0,1,0,3
17,5,37,8,146,49,47,18,0,0,1,0,3
17,5,37,8,40,10,29,8,0,0,1,0,3
17,5,37,8,22,11,7,1,0,0,1,1,2
17,5,37,8,106,61,40,8,1,0,0,0,1
17,5,37,8,111,55,29,2,1,0,0,0,1
17,5,37,8,63,20,22,5,1,0,0,0,1
17,5,37,8,30,2,25,7,1,0,0,0,1
17,5,37,8,30,1,26,12,1,0,0,0,1
17,5,37,8,46,18,27,7,1,0,1,0,1
53,25,38,12,76,62,7,0,0,0,4,4,2
53,25,38,12,76,62,7,0,0,0,4,4,2
53,25,38,12,76,62,7,0,0,0,4,4,2
53,25,38,12,19,4,7,0,0,0,2,0,3
53,25,38,12,13,10,11,2,1,0,1,1,2
53,25,38,12,36,21,22,2,0,0,1,1,2
53,25,38,12,19,4,7,0,0,0,2,0,3
53,25,38,12,48,35,30,13,0,0,1,1,2
53,25,38,12,30,7,15,8,0,0,1,1,2
53,25,38,12,19,3,12,4,1,1,1,0,3
53,25,38,12,95,49,26,10,1,0,2,0,3
53,25,38,12,76,62,7,0,0,0,4,4,2
53,25,38,12,23,8,11,2,0,0,1,1,2
53,25,38,12,56,18,22,10,0,0,1,0,3
53,25,38,12,67,23,21,2,0,0,5,0,3
53,25,38,12,101,31,52,20,2,1,1,0,3
53,25,38,12,59,37,21,5,0,0,1,1,2
53,25,38,12,67,23,21,2,0,0,5,0,3
53,25,38,12,51,17,35,15,0,0,1,0,3
53,25,38,12,67,23,21,2,0,0,5,0,3
53,25,38,12,243,135,49,22,0,0,4,1,2
53,25,38,12,67,23,21,2,0,0,5,0,3
53,25,38,12,24,3,33,7,0,0,1,0,3
53,25,38,12,243,135,49,22,0,0,4,1,3
53,25,38,12,74,39,41,20,1,1,2,1,3
53,25,38,12,95,49,26,10,1,0,2,0,3
53,25,38,12,67,23,21,2,0,0,5,0,3
53,25,38,12,56,7,40,6,0,0,1,0,3
53,25,38,12,243,135,49,22,0,0,4,1,3
53,25,38,12,243,135,49,22,0,0,4,1,3
53,25,38,12,22,14,10,2,0,0,1,0,3
53,25,38,12,74,39,41,20,1,1,2,1,2
53,25,38,12,66,9,40,17,0,0,1,0,3
